code,target,sigprice,gentime,usertag
SSE.ETF.510300,1,4070,20180102093500000,enterlong
SSE.ETF.510300,0,4066.4,20180102094500000,exitlong
SSE.ETF.510300,1,4074.8,20180102095000000,enterlong
SSE.ETF.510300,0,4069.2,20180102100500000,exitlong
SSE.ETF.510300,1,4072,20180102101500000,enterlong
SSE.ETF.510300,0,4084.8,20180102105500000,exitlong
SSE.ETF.510300,1,4091.6,20180102111000000,enterlong
SSE.ETF.510300,0,4086.8,20180102113000000,exitlong
SSE.ETF.510300,-1,4090.2,20180102135000000,entershort
SSE.ETF.510300,0,4088.8,20180102140500000,exitshort
SSE.ETF.510300,-1,4085.2,20180102141500000,entershort
SSE.ETF.510300,0,4090.8,20180102142000000,exitshort
SSE.ETF.510300,1,4092.6,20180102142500000,enterlong
SSE.ETF.510300,0,4102,20180103093500000,exitlong
SSE.ETF.510300,1,4098,20180103094000000,enterlong
SSE.ETF.510300,0,4115,20180103095500000,exitlong
SSE.ETF.510300,-1,4110.6,20180103100000000,entershort
SSE.ETF.510300,0,4113.8,20180103100500000,exitshort
SSE.ETF.510300,1,4123.6,20180103101000000,enterlong
SSE.ETF.510300,0,4134.2,20180103103000000,exitlong
SSE.ETF.510300,1,4144.8,20180103103500000,enterlong
SSE.ETF.510300,0,4139.6,20180103111000000,exitlong
SSE.ETF.510300,1,4147,20180103112000000,enterlong
SSE.ETF.510300,0,4144.8,20180103130500000,exitlong
SSE.ETF.510300,-1,4139.8,20180103132000000,entershort
SSE.ETF.510300,0,4121.8,20180103135000000,exitshort
SSE.ETF.510300,1,4125.6,20180103135500000,enterlong
SSE.ETF.510300,0,4131,20180103141500000,exitlong
SSE.ETF.510300,1,4135.2,20180103142000000,enterlong
SSE.ETF.510300,0,4133,20180103143000000,exitlong
SSE.ETF.510300,-1,4129,20180103143500000,entershort
SSE.ETF.510300,0,4121.2,20180103145000000,exitshort
SSE.ETF.510300,1,4120.4,20180104093500000,enterlong
SSE.ETF.510300,0,4123.8,20180104094000000,exitlong
SSE.ETF.510300,-1,4118,20180104094500000,entershort
SSE.ETF.510300,0,4123.4,20180104095000000,exitshort
SSE.ETF.510300,1,4126,20180104095500000,enterlong
SSE.ETF.510300,0,4121.4,20180104100000000,exitlong
SSE.ETF.510300,-1,4118.4,20180104100500000,entershort
SSE.ETF.510300,0,4121.4,20180104101000000,exitshort
SSE.ETF.510300,1,4125.6,20180104101500000,enterlong
SSE.ETF.510300,0,4124.4,20180104102000000,exitlong
SSE.ETF.510300,-1,4124.4,20180104102500000,entershort
SSE.ETF.510300,0,4126.8,20180104103000000,exitshort
SSE.ETF.510300,-1,4122.4,20180104103500000,entershort
SSE.ETF.510300,0,4124,20180104104500000,exitshort
SSE.ETF.510300,1,4128.8,20180104105500000,enterlong
SSE.ETF.510300,0,4127,20180104111000000,exitlong
SSE.ETF.510300,1,4129.8,20180104111500000,enterlong
SSE.ETF.510300,0,4131.8,20180104132500000,exitlong
SSE.ETF.510300,-1,4130.6,20180104133000000,entershort
SSE.ETF.510300,0,4134.8,20180104133500000,exitshort
SSE.ETF.510300,1,4137.4,20180104134000000,enterlong
SSE.ETF.510300,0,4138.2,20180104134500000,exitlong
SSE.ETF.510300,1,4141.6,20180104135000000,enterlong
SSE.ETF.510300,0,4139.2,20180104135500000,exitlong
SSE.ETF.510300,-1,4130.2,20180104140000000,entershort
SSE.ETF.510300,0,4126.2,20180104141000000,exitshort
SSE.ETF.510300,1,4130.2,20180104142000000,enterlong
SSE.ETF.510300,0,4128,20180104143000000,exitlong
SSE.ETF.510300,-1,4126.6,20180104143500000,entershort
SSE.ETF.510300,0,4131.8,20180104144000000,exitshort
SSE.ETF.510300,1,4135.8,20180104150000000,enterlong
SSE.ETF.510300,0,4130.8,20180105093500000,exitlong
SSE.ETF.510300,1,4134,20180105094000000,enterlong
SSE.ETF.510300,0,4136,20180105095500000,exitlong
SSE.ETF.510300,1,4136,20180105100000000,enterlong
SSE.ETF.510300,0,4133.8,20180105100500000,exitlong
SSE.ETF.510300,-1,4131.6,20180105101000000,entershort
SSE.ETF.510300,0,4130.2,20180105102000000,exitshort
SSE.ETF.510300,1,4133,20180105102500000,enterlong
SSE.ETF.510300,0,4129.2,20180105103500000,exitlong
SSE.ETF.510300,1,4131.4,20180105104500000,enterlong
SSE.ETF.510300,0,4130,20180105105000000,exitlong
SSE.ETF.510300,1,4137.8,20180105105500000,enterlong
SSE.ETF.510300,0,4135.8,20180105110000000,exitlong
SSE.ETF.510300,-1,4135.6,20180105110500000,entershort
SSE.ETF.510300,0,4134,20180105112000000,exitshort
SSE.ETF.510300,1,4134.4,20180105112500000,enterlong
SSE.ETF.510300,0,4139.6,20180105130500000,exitlong
SSE.ETF.510300,1,4140.2,20180105131000000,enterlong
SSE.ETF.510300,0,4142.4,20180105132000000,exitlong
SSE.ETF.510300,1,4142.6,20180105133000000,enterlong
SSE.ETF.510300,0,4140.2,20180105133500000,exitlong
SSE.ETF.510300,1,4140,20180105134000000,enterlong
SSE.ETF.510300,0,4138.2,20180105135000000,exitlong
SSE.ETF.510300,-1,4137.6,20180105135500000,entershort
SSE.ETF.510300,0,4139,20180105140500000,exitshort
SSE.ETF.510300,1,4141,20180105141500000,enterlong
SSE.ETF.510300,0,4141,20180105142500000,exitlong
SSE.ETF.510300,1,4143.8,20180105143000000,enterlong
SSE.ETF.510300,0,4148,20180105144000000,exitlong
SSE.ETF.510300,-1,4144.6,20180105145000000,entershort
SSE.ETF.510300,0,4148.2,20180105150000000,exitshort
SSE.ETF.510300,1,4148.6,20180108093500000,enterlong
SSE.ETF.510300,0,4144.2,20180108094000000,exitlong
SSE.ETF.510300,-1,4139.4,20180108095000000,entershort
SSE.ETF.510300,0,4140.6,20180108101000000,exitshort
SSE.ETF.510300,1,4140.6,20180108101500000,enterlong
SSE.ETF.510300,0,4144,20180108103500000,exitlong
SSE.ETF.510300,-1,4142.8,20180108104000000,entershort
SSE.ETF.510300,0,4146.4,20180108104500000,exitshort
SSE.ETF.510300,1,4154.6,20180108105000000,enterlong
SSE.ETF.510300,0,4164.8,20180108112500000,exitlong
SSE.ETF.510300,-1,4163,20180108113000000,entershort
SSE.ETF.510300,0,4166.2,20180108131000000,exitshort
SSE.ETF.510300,-1,4156.4,20180108132000000,entershort
SSE.ETF.510300,0,4168.4,20180108134500000,exitshort
SSE.ETF.510300,1,4162.2,20180108135000000,enterlong
SSE.ETF.510300,0,4156.2,20180108135500000,exitlong
SSE.ETF.510300,1,4160.8,20180108141000000,enterlong
SSE.ETF.510300,0,4157,20180108142000000,exitlong
SSE.ETF.510300,1,4157.4,20180108142500000,enterlong
SSE.ETF.510300,0,4155.2,20180108143000000,exitlong
SSE.ETF.510300,1,4156.8,20180108143500000,enterlong
SSE.ETF.510300,0,4153.2,20180108144500000,exitlong
SSE.ETF.510300,1,4161,20180108145000000,enterlong
SSE.ETF.510300,0,4164.2,20180109093500000,exitlong
SSE.ETF.510300,1,4168.4,20180109094000000,enterlong
SSE.ETF.510300,0,4163,20180109094500000,exitlong
SSE.ETF.510300,1,4163.4,20180109095000000,enterlong
SSE.ETF.510300,0,4166.4,20180109095500000,exitlong
SSE.ETF.510300,1,4168.8,20180109100000000,enterlong
SSE.ETF.510300,0,4171.6,20180109102500000,exitlong
SSE.ETF.510300,-1,4170.6,20180109103000000,entershort
SSE.ETF.510300,0,4173.8,20180109104500000,exitshort
SSE.ETF.510300,1,4175.6,20180109105000000,enterlong
SSE.ETF.510300,0,4173.4,20180109105500000,exitlong
SSE.ETF.510300,1,4178.6,20180109110000000,enterlong
SSE.ETF.510300,0,4177.4,20180109110500000,exitlong
SSE.ETF.510300,1,4182.2,20180109111000000,enterlong
SSE.ETF.510300,0,4180,20180109111500000,exitlong
SSE.ETF.510300,-1,4179.2,20180109112000000,entershort
SSE.ETF.510300,0,4180.8,20180109113000000,exitshort
SSE.ETF.510300,-1,4178.4,20180109130500000,entershort
SSE.ETF.510300,0,4178.8,20180109132500000,exitshort
SSE.ETF.510300,1,4184.2,20180109133000000,enterlong
SSE.ETF.510300,0,4184,20180109133500000,exitlong
SSE.ETF.510300,-1,4182.2,20180109134500000,entershort
SSE.ETF.510300,0,4184.6,20180109135000000,exitshort
SSE.ETF.510300,1,4182.2,20180109135500000,enterlong
SSE.ETF.510300,0,4178,20180109141000000,exitlong
SSE.ETF.510300,-1,4177.4,20180109141500000,entershort
SSE.ETF.510300,0,4179.8,20180109142000000,exitshort
SSE.ETF.510300,1,4179.8,20180109142500000,enterlong
SSE.ETF.510300,0,4192.2,20180109144000000,exitlong
SSE.ETF.510300,1,4192.4,20180109144500000,enterlong
SSE.ETF.510300,0,4194,20180109145000000,exitlong
SSE.ETF.510300,1,4197.4,20180109150000000,enterlong
SSE.ETF.510300,0,4191.8,20180110093500000,exitlong
SSE.ETF.510300,1,4193,20180110094000000,enterlong
SSE.ETF.510300,0,4186.6,20180110094500000,exitlong
SSE.ETF.510300,-1,4183.4,20180110095000000,entershort
SSE.ETF.510300,0,4188.8,20180110095500000,exitshort
SSE.ETF.510300,-1,4185,20180110100000000,entershort
SSE.ETF.510300,0,4191,20180110100500000,exitshort
SSE.ETF.510300,1,4196,20180110101000000,enterlong
SSE.ETF.510300,0,4197.4,20180110101500000,exitlong
SSE.ETF.510300,-1,4195.8,20180110102000000,entershort
SSE.ETF.510300,0,4201.2,20180110104000000,exitshort
SSE.ETF.510300,1,4202.4,20180110104500000,enterlong
SSE.ETF.510300,0,4197.4,20180110110000000,exitlong
SSE.ETF.510300,-1,4197,20180110110500000,entershort
SSE.ETF.510300,0,4199.2,20180110111500000,exitshort
SSE.ETF.510300,1,4203.8,20180110112000000,enterlong
SSE.ETF.510300,0,4203.8,20180110130500000,exitlong
SSE.ETF.510300,-1,4197.2,20180110131000000,entershort
SSE.ETF.510300,0,4190.4,20180110132000000,exitshort
SSE.ETF.510300,-1,4187,20180110132500000,entershort
SSE.ETF.510300,0,4187.4,20180110133500000,exitshort
SSE.ETF.510300,-1,4188,20180110134500000,entershort
SSE.ETF.510300,0,4187,20180110135000000,exitshort
SSE.ETF.510300,-1,4182.6,20180110135500000,entershort
SSE.ETF.510300,0,4184.8,20180110140000000,exitshort
SSE.ETF.510300,1,4192,20180110140500000,enterlong
SSE.ETF.510300,0,4198.4,20180110142000000,exitlong
SSE.ETF.510300,1,4202.6,20180110143000000,enterlong
SSE.ETF.510300,0,4200.2,20180110143500000,exitlong
SSE.ETF.510300,1,4205.8,20180110144000000,enterlong
SSE.ETF.510300,0,4199,20180111093500000,exitlong
SSE.ETF.510300,1,4202,20180111094000000,enterlong
SSE.ETF.510300,0,4202,20180111094500000,exitlong
SSE.ETF.510300,1,4207.6,20180111095000000,enterlong
SSE.ETF.510300,0,4204.4,20180111095500000,exitlong
SSE.ETF.510300,1,4204.2,20180111100000000,enterlong
SSE.ETF.510300,0,4197.2,20180111100500000,exitlong
SSE.ETF.510300,-1,4197.8,20180111101000000,entershort
SSE.ETF.510300,0,4199,20180111102500000,exitshort
SSE.ETF.510300,-1,4197.2,20180111103000000,entershort
SSE.ETF.510300,0,4199,20180111111000000,exitshort
SSE.ETF.510300,-1,4195.8,20180111111500000,entershort
SSE.ETF.510300,0,4202.2,20180111113000000,exitshort
SSE.ETF.510300,-1,4199.6,20180111130500000,entershort
SSE.ETF.510300,0,4203.2,20180111131000000,exitshort
SSE.ETF.510300,-1,4201.2,20180111132000000,entershort
SSE.ETF.510300,0,4200.6,20180111133000000,exitshort
SSE.ETF.510300,1,4199,20180111133500000,enterlong
SSE.ETF.510300,0,4202.4,20180111135500000,exitlong
SSE.ETF.510300,1,4208.6,20180111140000000,enterlong
SSE.ETF.510300,0,4204.2,20180111142500000,exitlong
SSE.ETF.510300,1,4208.4,20180111143000000,enterlong
SSE.ETF.510300,0,4209.8,20180111143500000,exitlong
SSE.ETF.510300,1,4213,20180111144000000,enterlong
SSE.ETF.510300,0,4211,20180111144500000,exitlong
SSE.ETF.510300,1,4209.8,20180111145000000,enterlong
SSE.ETF.510300,0,4204.4,20180112093500000,exitlong
SSE.ETF.510300,1,4210,20180112094000000,enterlong
SSE.ETF.510300,0,4218.8,20180112095000000,exitlong
SSE.ETF.510300,1,4221,20180112095500000,enterlong
SSE.ETF.510300,0,4221.4,20180112100500000,exitlong
SSE.ETF.510300,-1,4219.6,20180112101500000,entershort
SSE.ETF.510300,0,4225,20180112102000000,exitshort
SSE.ETF.510300,-1,4221.6,20180112102500000,entershort
SSE.ETF.510300,0,4214,20180112104500000,exitshort
SSE.ETF.510300,1,4215.8,20180112105000000,enterlong
SSE.ETF.510300,0,4217.6,20180112111000000,exitlong
SSE.ETF.510300,-1,4213.8,20180112111500000,entershort
SSE.ETF.510300,0,4216,20180112112500000,exitshort
SSE.ETF.510300,1,4213.2,20180112113000000,enterlong
SSE.ETF.510300,0,4213.4,20180112130500000,exitlong
SSE.ETF.510300,1,4216,20180112131500000,enterlong
SSE.ETF.510300,0,4213,20180112132000000,exitlong
SSE.ETF.510300,-1,4212.2,20180112132500000,entershort
SSE.ETF.510300,0,4206.8,20180112134500000,exitshort
SSE.ETF.510300,1,4210.2,20180112135000000,enterlong
SSE.ETF.510300,0,4207.4,20180112135500000,exitlong
SSE.ETF.510300,1,4212.8,20180112140500000,enterlong
SSE.ETF.510300,0,4215,20180112141500000,exitlong
SSE.ETF.510300,1,4217.6,20180112142000000,enterlong
SSE.ETF.510300,0,4221.6,20180112143500000,exitlong
SSE.ETF.510300,1,4224.4,20180112144000000,enterlong
SSE.ETF.510300,0,4228.6,20180112145000000,exitlong
SSE.ETF.510300,1,4233.6,20180115093500000,enterlong
SSE.ETF.510300,0,4224.4,20180115094000000,exitlong
SSE.ETF.510300,-1,4227.8,20180115095000000,entershort
SSE.ETF.510300,0,4233.8,20180115100000000,exitshort
SSE.ETF.510300,1,4242.2,20180115100500000,enterlong
SSE.ETF.510300,0,4255.6,20180115102000000,exitlong
SSE.ETF.510300,1,4257,20180115111500000,enterlong
SSE.ETF.510300,0,4251.8,20180115112000000,exitlong
SSE.ETF.510300,-1,4249.2,20180115113000000,entershort
SSE.ETF.510300,0,4252.6,20180115131500000,exitshort
SSE.ETF.510300,-1,4251.8,20180115132000000,entershort
SSE.ETF.510300,0,4256.4,20180115133000000,exitshort
SSE.ETF.510300,-1,4249,20180115134000000,entershort
SSE.ETF.510300,0,4237,20180115140500000,exitshort
SSE.ETF.510300,1,4241,20180115141000000,enterlong
SSE.ETF.510300,0,4242.4,20180115143000000,exitlong
SSE.ETF.510300,-1,4241.6,20180115143500000,entershort
SSE.ETF.510300,0,4226.8,20180116093500000,exitshort
SSE.ETF.510300,1,4229.6,20180116094000000,enterlong
SSE.ETF.510300,0,4226.8,20180116094500000,exitlong
SSE.ETF.510300,1,4232,20180116095000000,enterlong
SSE.ETF.510300,0,4239.6,20180116102500000,exitlong
SSE.ETF.510300,-1,4237.2,20180116103000000,entershort
SSE.ETF.510300,0,4238.8,20180116103500000,exitshort
SSE.ETF.510300,1,4242,20180116104000000,enterlong
SSE.ETF.510300,0,4256,20180116112000000,exitlong
SSE.ETF.510300,-1,4252.8,20180116112500000,entershort
SSE.ETF.510300,0,4257.4,20180116132000000,exitshort
SSE.ETF.510300,1,4261.6,20180116132500000,enterlong
SSE.ETF.510300,0,4258.4,20180116134500000,exitlong
SSE.ETF.510300,-1,4248,20180116135000000,entershort
SSE.ETF.510300,0,4249.2,20180116135500000,exitshort
SSE.ETF.510300,-1,4244,20180116140000000,entershort
SSE.ETF.510300,0,4240,20180116140500000,exitshort
SSE.ETF.510300,-1,4238.8,20180116141000000,entershort
SSE.ETF.510300,0,4244.4,20180116141500000,exitshort
SSE.ETF.510300,1,4246.2,20180116142000000,enterlong
SSE.ETF.510300,0,4243.2,20180116143500000,exitlong
SSE.ETF.510300,1,4246.6,20180116144000000,enterlong
SSE.ETF.510300,0,4274,20180117093500000,exitlong
SSE.ETF.510300,1,4277.4,20180117094000000,enterlong
SSE.ETF.510300,0,4271.2,20180117094500000,exitlong
SSE.ETF.510300,-1,4258.2,20180117095000000,entershort
SSE.ETF.510300,0,4262.2,20180117100000000,exitshort
SSE.ETF.510300,1,4266.4,20180117100500000,enterlong
SSE.ETF.510300,0,4275.8,20180117101500000,exitlong
SSE.ETF.510300,-1,4275.2,20180117102000000,entershort
SSE.ETF.510300,0,4278.2,20180117102500000,exitshort
SSE.ETF.510300,-1,4267,20180117103000000,entershort
SSE.ETF.510300,0,4274,20180117104500000,exitshort
SSE.ETF.510300,-1,4272.2,20180117110000000,entershort
SSE.ETF.510300,0,4254.2,20180117111500000,exitshort
SSE.ETF.510300,-1,4246.2,20180117112000000,entershort
SSE.ETF.510300,0,4252.8,20180117131000000,exitshort
SSE.ETF.510300,1,4255.4,20180117132500000,enterlong
SSE.ETF.510300,0,4256,20180117133500000,exitlong
SSE.ETF.510300,-1,4252.8,20180117134000000,entershort
SSE.ETF.510300,0,4262.6,20180117135000000,exitshort
SSE.ETF.510300,-1,4248.4,20180117140500000,entershort
SSE.ETF.510300,0,4249.6,20180117142000000,exitshort
SSE.ETF.510300,1,4254.6,20180117142500000,enterlong
SSE.ETF.510300,0,4255,20180117144000000,exitlong
SSE.ETF.510300,-1,4250.6,20180117144500000,entershort
SSE.ETF.510300,0,4278,20180118093500000,exitshort
SSE.ETF.510300,1,4287.8,20180118094000000,enterlong
SSE.ETF.510300,0,4285.2,20180118095000000,exitlong
SSE.ETF.510300,1,4291.2,20180118095500000,enterlong
SSE.ETF.510300,0,4292,20180118100500000,exitlong
SSE.ETF.510300,-1,4285.4,20180118101500000,entershort
SSE.ETF.510300,0,4282.6,20180118102500000,exitshort
SSE.ETF.510300,1,4286.6,20180118103000000,enterlong
SSE.ETF.510300,0,4278,20180118111000000,exitlong
SSE.ETF.510300,-1,4270.8,20180118111500000,entershort
SSE.ETF.510300,0,4265.6,20180118113000000,exitshort
SSE.ETF.510300,1,4272.4,20180118130500000,enterlong
SSE.ETF.510300,0,4271.4,20180118132000000,exitlong
SSE.ETF.510300,-1,4265.4,20180118133000000,entershort
SSE.ETF.510300,0,4264.2,20180118133500000,exitshort
SSE.ETF.510300,1,4270.6,20180118134500000,enterlong
SSE.ETF.510300,0,4269,20180118135500000,exitlong
SSE.ETF.510300,-1,4263.2,20180118140500000,entershort
SSE.ETF.510300,0,4270,20180118141000000,exitshort
SSE.ETF.510300,1,4279,20180118142000000,enterlong
SSE.ETF.510300,0,4277,20180118142500000,exitlong
SSE.ETF.510300,1,4279.6,20180118143000000,enterlong
SSE.ETF.510300,0,4272.6,20180118143500000,exitlong
SSE.ETF.510300,1,4277.2,20180118144000000,enterlong
SSE.ETF.510300,0,4277.8,20180118145000000,exitlong
SSE.ETF.510300,1,4282,20180118145500000,enterlong
SSE.ETF.510300,0,4298.6,20180119093500000,exitlong
SSE.ETF.510300,1,4294.6,20180119094000000,enterlong
SSE.ETF.510300,0,4292.6,20180119095000000,exitlong
SSE.ETF.510300,1,4300.2,20180119095500000,enterlong
SSE.ETF.510300,0,4300.8,20180119100000000,exitlong
SSE.ETF.510300,1,4310.6,20180119100500000,enterlong
SSE.ETF.510300,0,4304.6,20180119101000000,exitlong
SSE.ETF.510300,1,4310.2,20180119103000000,enterlong
SSE.ETF.510300,0,4306.6,20180119103500000,exitlong
SSE.ETF.510300,1,4312.4,20180119104000000,enterlong
SSE.ETF.510300,0,4312,20180119111500000,exitlong
SSE.ETF.510300,1,4311.6,20180119131500000,enterlong
SSE.ETF.510300,0,4311.2,20180119133500000,exitlong
SSE.ETF.510300,1,4316.4,20180119134000000,enterlong
SSE.ETF.510300,0,4318,20180119134500000,exitlong
SSE.ETF.510300,-1,4309.8,20180119135000000,entershort
SSE.ETF.510300,0,4309.4,20180119135500000,exitshort
SSE.ETF.510300,-1,4310.4,20180119140000000,entershort
SSE.ETF.510300,0,4313.8,20180119140500000,exitshort
SSE.ETF.510300,-1,4310,20180119141500000,entershort
SSE.ETF.510300,0,4308,20180119142000000,exitshort
SSE.ETF.510300,-1,4308.4,20180119143000000,entershort
SSE.ETF.510300,0,4314,20180119143500000,exitshort
SSE.ETF.510300,-1,4297.6,20180119144000000,entershort
SSE.ETF.510300,0,4295.4,20180119144500000,exitshort
SSE.ETF.510300,-1,4292,20180119145000000,entershort
SSE.ETF.510300,0,4299.4,20180119145500000,exitshort
SSE.ETF.510300,1,4303.6,20180119150000000,enterlong
SSE.ETF.510300,0,4301.4,20180122094000000,exitlong
SSE.ETF.510300,1,4308.2,20180122094500000,enterlong
SSE.ETF.510300,0,4310,20180122095000000,exitlong
SSE.ETF.510300,1,4310.4,20180122095500000,enterlong
SSE.ETF.510300,0,4305.8,20180122100000000,exitlong
SSE.ETF.510300,1,4311.4,20180122100500000,enterlong
SSE.ETF.510300,0,4318.6,20180122101500000,exitlong
SSE.ETF.510300,-1,4315,20180122102000000,entershort
SSE.ETF.510300,0,4315,20180122103500000,exitshort
SSE.ETF.510300,1,4312.6,20180122104000000,enterlong
SSE.ETF.510300,0,4312.8,20180122104500000,exitlong
SSE.ETF.510300,1,4315.4,20180122105000000,enterlong
SSE.ETF.510300,0,4319,20180122111000000,exitlong
SSE.ETF.510300,-1,4320.6,20180122111500000,entershort
SSE.ETF.510300,0,4331.2,20180122112500000,exitshort
SSE.ETF.510300,-1,4326.2,20180122130500000,entershort
SSE.ETF.510300,0,4330.4,20180122132000000,exitshort
SSE.ETF.510300,1,4337.8,20180122133500000,enterlong
SSE.ETF.510300,0,4332.4,20180122134000000,exitlong
SSE.ETF.510300,1,4333.2,20180122135000000,enterlong
SSE.ETF.510300,0,4339.6,20180122142000000,exitlong
SSE.ETF.510300,1,4345.6,20180122142500000,enterlong
SSE.ETF.510300,0,4348.2,20180122143000000,exitlong
SSE.ETF.510300,-1,4344.2,20180122143500000,entershort
SSE.ETF.510300,0,4343.8,20180122144500000,exitshort
SSE.ETF.510300,1,4348,20180122145000000,enterlong
SSE.ETF.510300,0,4373.4,20180123094000000,exitlong
SSE.ETF.510300,1,4371,20180123094500000,enterlong
SSE.ETF.510300,0,4376.8,20180123101500000,exitlong
SSE.ETF.510300,-1,4367,20180123103500000,entershort
SSE.ETF.510300,0,4372,20180123104500000,exitshort
SSE.ETF.510300,1,4376.4,20180123105500000,enterlong
SSE.ETF.510300,0,4374,20180123110500000,exitlong
SSE.ETF.510300,1,4376.4,20180123111000000,enterlong
SSE.ETF.510300,0,4372.8,20180123112000000,exitlong
SSE.ETF.510300,1,4371.6,20180123112500000,enterlong
SSE.ETF.510300,0,4382,20180123132000000,exitlong
SSE.ETF.510300,-1,4377.6,20180123132500000,entershort
SSE.ETF.510300,0,4374.4,20180123135000000,exitshort
SSE.ETF.510300,1,4378,20180123140500000,enterlong
SSE.ETF.510300,0,4396.2,20180123142500000,exitlong
SSE.ETF.510300,-1,4388,20180123143000000,entershort
SSE.ETF.510300,0,4385,20180123144500000,exitshort
SSE.ETF.510300,1,4387.6,20180123145000000,enterlong
SSE.ETF.510300,0,4410.4,20180124093500000,exitlong
SSE.ETF.510300,-1,4404,20180124094000000,entershort
SSE.ETF.510300,0,4403,20180124094500000,exitshort
SSE.ETF.510300,-1,4398.4,20180124095000000,entershort
SSE.ETF.510300,0,4399.2,20180124095500000,exitshort
SSE.ETF.510300,-1,4391.6,20180124100000000,entershort
SSE.ETF.510300,0,4396.8,20180124100500000,exitshort
SSE.ETF.510300,-1,4393,20180124101000000,entershort
SSE.ETF.510300,0,4397.8,20180124102000000,exitshort
SSE.ETF.510300,1,4391,20180124103000000,enterlong
SSE.ETF.510300,0,4390.2,20180124104000000,exitlong
SSE.ETF.510300,-1,4388.2,20180124104500000,entershort
SSE.ETF.510300,0,4391.2,20180124105000000,exitshort
SSE.ETF.510300,-1,4384.8,20180124105500000,entershort
SSE.ETF.510300,0,4380.2,20180124111500000,exitshort
SSE.ETF.510300,1,4381.4,20180124112000000,enterlong
SSE.ETF.510300,0,4397.2,20180124132000000,exitlong
SSE.ETF.510300,1,4403.8,20180124132500000,enterlong
SSE.ETF.510300,0,4403.4,20180124133000000,exitlong
SSE.ETF.510300,-1,4401.8,20180124133500000,entershort
SSE.ETF.510300,0,4401.4,20180124134500000,exitshort
SSE.ETF.510300,-1,4400,20180124135000000,entershort
SSE.ETF.510300,0,4401.8,20180124140000000,exitshort
SSE.ETF.510300,-1,4397.4,20180124140500000,entershort
SSE.ETF.510300,0,4404.4,20180124141000000,exitshort
SSE.ETF.510300,1,4408.8,20180124141500000,enterlong
SSE.ETF.510300,0,4398.2,20180124142000000,exitlong
SSE.ETF.510300,1,4401.8,20180124142500000,enterlong
SSE.ETF.510300,0,4407,20180124144500000,exitlong
SSE.ETF.510300,-1,4403.6,20180124145500000,entershort
SSE.ETF.510300,0,4395.6,20180125094000000,exitshort
SSE.ETF.510300,-1,4390.8,20180125094500000,entershort
SSE.ETF.510300,0,4376.8,20180125095500000,exitshort
SSE.ETF.510300,1,4375.4,20180125100000000,enterlong
SSE.ETF.510300,0,4366.2,20180125101000000,exitlong
SSE.ETF.510300,1,4371,20180125101500000,enterlong
SSE.ETF.510300,0,4364.2,20180125102500000,exitlong
SSE.ETF.510300,1,4369.8,20180125103000000,enterlong
SSE.ETF.510300,0,4375.6,20180125130500000,exitlong
SSE.ETF.510300,1,4377.4,20180125131500000,enterlong
SSE.ETF.510300,0,4374.4,20180125133000000,exitlong
SSE.ETF.510300,1,4378.2,20180125133500000,enterlong
SSE.ETF.510300,0,4390.6,20180125135500000,exitlong
SSE.ETF.510300,1,4400.8,20180125140000000,enterlong
SSE.ETF.510300,0,4395.8,20180125140500000,exitlong
SSE.ETF.510300,-1,4394.6,20180125142000000,entershort
SSE.ETF.510300,0,4384.2,20180125145000000,exitshort
SSE.ETF.510300,-1,4375,20180125145500000,entershort
SSE.ETF.510300,0,4378.2,20180126093500000,exitshort
SSE.ETF.510300,1,4380.6,20180126094000000,enterlong
SSE.ETF.510300,0,4376.6,20180126101000000,exitlong
SSE.ETF.510300,-1,4379.4,20180126101500000,entershort
SSE.ETF.510300,0,4383.4,20180126102500000,exitshort
SSE.ETF.510300,-1,4385.8,20180126103500000,entershort
SSE.ETF.510300,0,4391.8,20180126104000000,exitshort
SSE.ETF.510300,-1,4387.4,20180126104500000,entershort
SSE.ETF.510300,0,4388.8,20180126105000000,exitshort
SSE.ETF.510300,1,4396.8,20180126105500000,enterlong
SSE.ETF.510300,0,4398.4,20180126110000000,exitlong
SSE.ETF.510300,-1,4397.2,20180126110500000,entershort
SSE.ETF.510300,0,4395,20180126112000000,exitshort
SSE.ETF.510300,1,4397.4,20180126112500000,enterlong
SSE.ETF.510300,0,4399.2,20180126131500000,exitlong
SSE.ETF.510300,-1,4399.2,20180126132000000,entershort
SSE.ETF.510300,0,4396.2,20180126133500000,exitshort
SSE.ETF.510300,1,4397.2,20180126134000000,enterlong
SSE.ETF.510300,0,4398.2,20180126135500000,exitlong
SSE.ETF.510300,1,4405,20180126140000000,enterlong
SSE.ETF.510300,0,4408.6,20180126141500000,exitlong
SSE.ETF.510300,-1,4410.2,20180126142000000,entershort
SSE.ETF.510300,0,4413,20180126142500000,exitshort
SSE.ETF.510300,1,4418.6,20180126143000000,enterlong
SSE.ETF.510300,0,4416.6,20180126144000000,exitlong
SSE.ETF.510300,-1,4402.6,20180126144500000,entershort
SSE.ETF.510300,0,4402.2,20180126145500000,exitshort
SSE.ETF.510300,-1,4397.8,20180126150000000,entershort
SSE.ETF.510300,0,4413.4,20180129093500000,exitshort
SSE.ETF.510300,-1,4406.4,20180129094000000,entershort
SSE.ETF.510300,0,4401.6,20180129100000000,exitshort
SSE.ETF.510300,-1,4395.8,20180129100500000,entershort
